File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_306_Семен.json,5C296FC24FCFCFA109817DAD26727F36,"""Мне лет 7 или 8, мы с мамой в библиотеке.""","""我大概七八岁，和妈妈一起在图书馆。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_307_Семен.json,ADFC0C6A45B8E0F6E5157394D35EB3C7,"Пока она выбирает какие-то книжки, которые мне понадобятся для учёбы, я сижу и разглядываю местную подборку комиксов.""","""她在浏览我学习的书籍，我坐在角落里翻看各种漫画书。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_308_Семен.json,CE390E3C4145FFE98DD7CFA178E1A6F8,"""Тогда я не знал, почему их здесь так много и почему нельзя забрать часть домой","""那时候我还不明白他们为什么有那么多的书，还有我为什么不能拿走。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_309_Семен.json,EBA2CCDF4D4FE0703B4F9DAB20A09009,"""Понятия коллективной собственности в том возрасте для меня не существовало.""","""那个时候我还没有形成'公共财产'这样的概念。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_310_Семен.json,86EA7E1842B0382034E9E899B94B61D0,"""Впрочем, как и понятия собственности вообще.""","""那时候，财产的概念我都是模模糊糊的。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_311_Семен.json,6A8E8D23435E9B5AF5A9ACA49395862A,"""Тем более странным показалось это воспоминание сейчас, когда я находился в том самом отдельно взятом пионерлагере, где коммунизм таки удалось построить за 3 года.""","""这种记忆现在显得更加奇怪了，在这个可能要在三年之内建成'共产主义'的地方。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_312_Семен.json,8A88CE9F4C5184F878A3BB802503875E,"""Советская символика была буквально повсюду, а на полках стояли книги в основном соответствующей тематики.""(важное)","""这里充满着各种苏联符号，书架上也是各种相关的文学作品。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_313_Семен.json,3BFC08F94554751178E67A957B92B80A,"Читать их я никак не планировал; знакомство с полным собранием сочинений Маркса – одна из последних вещей на Земле, которая могла бы прийти мне в голову.""(важное)","""不过我可不打算看，我现在可是不想阅读马克思哲学作品。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_314_Семен.json,86BF8BC149C80E3CF4A09BBCDA523D02,"""Но где же библиотекарь?""(важное)","""管理员在哪里呀？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_315_Семен.json,E10214BD49FCF4870EF3BBB8B25E485F,"Найти её оказалось не так уж и сложно.""","""我很快就找到了她。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_316_Семен.json,90B1C19C429D305F9CE9B0AB192F60AD,"""Я пригляделся.","""我仔细看着，"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_317_Семен.json,8BAF78C141A74DC5A56296AFE0526C35,"Короткая стрижка, толстые очки, довольно приятное лицо.""","""短发，厚眼镜，还挺可爱的。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_318_Семен.json,98F545534E020A2AAAAEB5A06ED5E19F,"""Она так мило спала, что мне совсем не хотелось её будить.""","""她正安静地睡着，我不忍心叫醒她。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_319_Семен.json,2EA03A064472790D13BD47B68B71C638,"""Пожалуй, подожду – если через полчаса не проснётся, тогда уж что поделать…""","""我可以等等，如果过了半个小时她还是不醒，到时候我再..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_320_Семен.json,4FA264204296D0FD1D24709A100C0E5B,"""Просто так сидеть было скучно, и я взял с полки первую попавшуюся книгу.""","""只是坐在这里十分无聊，所以我从书架上随便拿了一本书。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_321_Семен.json,FBA42B1A4AD54B230167F7859CBB72F4,"""Артур Шопенгауэр, «Мир как воля и представление».""","""作者叔本华，‘作为意志和表象的世界’。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_322_Семен.json,3CC07C3549C89601C0FDFAAD83699CFB,"""Я открыл примерно на середине и начал читать:""","""我随便翻开一页开始读起来："""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_323_Семен.json,2255CD6B4838756C7B2F01A31CA59A68," ""Жизнь человека с её бесконечными трудами, нуждой и страданием следует рассматривать как объяснение и парафраз акта зачатия, т.е. решительного утверждения воли к жизни; с этим связано и то, что человек обязан природе смертью и с тоской думает об этом обязательстве.""","""一个人的生命，以其无穷的保养，愿望和痛苦，被视为生育行为，即生存意志的绝对索赔的解释和意译;而且，它也是人欠自然他的死亡原因，以及与此债务忧虑认为。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_324_Семен.json,B2697DAD4E581325227F47B5F7C3940F,"""Разве это не свидетельствует о том, что в нашей жизни заключена некая вина?""","""这难道不是我们存在涉及有罪证据？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_325_Семен.json,CB6F93174957E41178E1E6B9FBB3631C,"""И тем не менее, периодически расплачиваясь смертью за рождения и смерти, мы всегда существуем и испытываем все горести и радости жизни попеременно, когда ни одна из них не может нас миновать: таков результат утверждения воли к жизни.""","""无论如何，我们始终存在，不时以死亡为我们的出生付出，我们始终存在，交替承担所有的喜悦和生命的悲哀，因为无论两者可以通过我们没有一定的效果 - 这是一个结果，我们所说的求生意志。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_326_Семен.json,E4E81099431092EE7DD349B52CE33BF1,"""При этом страх смерти, который, несмотря на все страдания жизни, удерживает нас в ней, становится, в сущности, иллюзией; но столь же иллюзорно и влечение, заманившее нас в жизнь.""","""因此死亡，这尽管生活中所有的苦难把我们牢牢地把它的恐惧，真的是虚幻的;但正如幻影是吸引我们进入它的冲动。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_327_Семен.json,EA8BE0A34F64539E174DF3A5AEE98B2C,"""Объективное выражение этого соблазна можно увидеть в обращённых друг на друга страстных взглядах влюблённых: они есть чистейшее выражение воли к жизни в её утверждении. Как она здесь кротка и нежна!""","""这种吸引力本身可以客观地看作是两个情人之间的相互思念的目光;他们是求生意志最纯粹的表达，它肯定。如何温柔嫩啊！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\06_Обход_Библиотека\д2_328_Семен.json,157F4D4649D1D96636B4F1983918FA60,"Она хочет благополучия, спокойного наслаждения и тихой радости для себя, для других, для всех.""","""它希望幸福，宁静的快乐，为自己温和乐趣，为他人，为所有。"""
